valid_time,Value_sc,Value_sl,Value_e,european_aqi,aqi_band,aqi_color,aqi_level,dominant_pollutant,dominant_pollutant_aqi,critical_time,pm2_5,pm10,ozone,nitrogen_dioxide,sulphur_dioxide,dust,source_domain,source,aggregation,aqi_pm2_5,aqi_pm10,aqi_no2,aqi_o3,aqi_so2
2026-09-01T15:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,50.0,MODERATE,YELLOW,1,O3,50.0,2026-09-01T15:00:00Z,10.3,21.7,115.0,6.1,1.3,19.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,37.0,3.0,50.0,0.0
2026-09-01T18:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,36.0,FAIR,GREEN,0,PM2.5,36.0,2026-09-01T18:00:00Z,10.3,16.8,83.0,8.3,1.4,10.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,36.0,34.0,4.0,33.0,0.0
2026-09-01T21:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,32.0,FAIR,GREEN,0,PM2.5,32.0,2026-09-01T21:00:00Z,6.8,9.0,72.0,7.1,1.4,2.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,32.0,29.0,4.0,29.0,0.0
2026-09-02T00:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,28.0,FAIR,GREEN,0,O3,28.0,2026-09-02T00:00:00Z,4.3,5.5,70.0,5.5,1.1,0.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,26.0,23.0,3.0,28.0,0.0
2026-09-02T03:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T06:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T09:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T12:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T15:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T18:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T21:00:00Z,БАЧКИ ПЕТРОВАЦ,BAČKI PETROVAC,BAČKI PETROVAC,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-08-28T00:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,24.0,FAIR,GREEN,0,O3,24.0,2026-08-28T00:00:00Z,9.3,12.4,60.0,5.2,3.0,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,15.0,3.0,24.0,1.0
2026-08-28T03:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,24.0,FAIR,GREEN,0,O3,24.0,2026-08-28T03:00:00Z,9.5,12.5,61.0,5.8,2.9,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,13.0,3.0,24.0,1.0
2026-08-28T06:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,30.0,FAIR,GREEN,0,O3,30.0,2026-08-28T08:00:00Z,9.1,11.8,75.0,5.4,2.4,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,19.0,12.0,3.0,30.0,0.0
2026-08-28T09:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-28T11:00:00Z,8.2,10.4,91.0,1.1,1.3,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,12.0,1.0,36.0,0.0
2026-08-28T12:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-28T12:00:00Z,7.0,9.8,91.0,0.9,1.2,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,11.0,0.0,36.0,0.0
2026-08-28T15:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-28T15:00:00Z,7.5,11.9,89.0,3.1,1.0,2.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,11.0,2.0,36.0,0.0
2026-08-28T18:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,26.0,FAIR,GREEN,0,O3,26.0,2026-08-28T18:00:00Z,8.3,12.4,64.0,5.2,1.1,2.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,11.0,3.0,26.0,0.0
2026-08-28T21:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,22.0,FAIR,GREEN,0,O3,22.0,2026-08-28T21:00:00Z,7.6,11.8,54.0,5.1,0.8,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,11.0,3.0,22.0,0.0
2026-08-29T00:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,20.0,GOOD,GREEN,0,O3,20.0,2026-08-29T00:00:00Z,7.1,10.4,51.0,4.3,0.7,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,11.0,2.0,20.0,0.0
2026-08-29T03:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,23.0,FAIR,GREEN,0,O3,23.0,2026-08-29T05:00:00Z,7.0,9.8,58.0,3.0,0.8,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,11.0,2.0,23.0,0.0
2026-08-29T06:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,31.0,FAIR,GREEN,0,O3,31.0,2026-08-29T08:00:00Z,5.9,8.2,78.0,1.9,1.0,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,15.0,11.0,1.0,31.0,0.0
2026-08-29T09:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,39.0,FAIR,GREEN,0,O3,39.0,2026-08-29T11:00:00Z,7.2,13.5,97.0,0.9,1.1,4.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,10.0,0.0,39.0,0.0
2026-08-29T12:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,40.0,FAIR,GREEN,0,O3,40.0,2026-08-29T12:00:00Z,7.9,13.6,99.0,1.0,1.1,7.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,10.0,1.0,40.0,0.0
2026-08-29T15:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-29T15:00:00Z,8.3,13.1,89.0,3.8,1.1,7.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,11.0,2.0,36.0,0.0
2026-08-29T18:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,27.0,FAIR,GREEN,0,O3,27.0,2026-08-29T18:00:00Z,10.2,14.5,67.0,6.7,1.3,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,11.0,3.0,27.0,0.0
2026-08-29T21:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,23.0,FAIR,GREEN,0,O3,23.0,2026-08-29T21:00:00Z,10.2,21.5,58.0,7.3,1.4,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,15.0,11.0,4.0,23.0,0.0
2026-08-30T00:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,21.0,FAIR,GREEN,0,O3,21.0,2026-08-30T00:00:00Z,10.3,21.2,52.0,5.4,1.2,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,13.0,3.0,21.0,0.0
2026-08-30T03:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,20.0,GOOD,GREEN,0,O3,20.0,2026-08-30T03:00:00Z,11.3,17.7,50.0,5.5,1.4,7.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,14.0,3.0,20.0,0.0
2026-08-30T06:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,30.0,FAIR,GREEN,0,O3,30.0,2026-08-30T08:00:00Z,10.3,20.2,76.0,3.2,2.1,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,15.0,2.0,30.0,0.0
2026-08-30T09:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,37.0,FAIR,GREEN,0,O3,37.0,2026-08-30T10:00:00Z,12.1,27.6,93.0,1.0,3.8,16.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,19.0,16.0,1.0,37.0,1.0
2026-08-30T12:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-30T12:00:00Z,15.6,36.6,90.0,0.7,3.1,25.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,18.0,0.0,36.0,1.0
2026-08-30T15:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,34.0,FAIR,GREEN,0,O3,34.0,2026-08-30T15:00:00Z,13.1,35.0,85.0,2.3,1.9,27.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,22.0,21.0,1.0,34.0,0.0
2026-08-30T18:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,26.0,FAIR,GREEN,0,O3,26.0,2026-08-30T18:00:00Z,12.4,25.3,66.0,4.9,1.4,17.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,23.0,2.0,26.0,0.0
2026-08-30T21:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,24.0,FAIR,GREEN,0,PM10,24.0,2026-08-30T23:00:00Z,12.7,25.0,52.0,4.9,1.5,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,24.0,2.0,21.0,0.0
2026-08-31T00:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,24.0,FAIR,GREEN,0,PM2.5,24.0,2026-08-31T00:00:00Z,11.5,21.4,49.0,3.7,1.3,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,24.0,2.0,20.0,0.0
2026-08-31T03:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,24.0,FAIR,GREEN,0,PM2.5,24.0,2026-08-31T03:00:00Z,10.5,20.7,50.0,4.9,1.3,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,24.0,2.0,20.0,0.0
2026-08-31T06:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,32.0,FAIR,GREEN,0,O3,32.0,2026-08-31T08:00:00Z,10.8,19.2,79.0,4.1,1.7,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,24.0,2.0,32.0,0.0
2026-08-31T09:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,40.0,FAIR,GREEN,0,O3,40.0,2026-08-31T10:00:00Z,12.7,28.1,99.0,1.3,1.8,14.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,25.0,1.0,40.0,0.0
2026-08-31T12:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,38.0,FAIR,GREEN,0,O3,38.0,2026-08-31T12:00:00Z,14.7,36.3,96.0,1.2,2.5,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,25.0,1.0,38.0,1.0
2026-08-31T15:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,38.0,FAIR,GREEN,0,O3,38.0,2026-08-31T15:00:00Z,15.5,36.8,95.0,3.5,2.7,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,25.0,2.0,38.0,1.0
2026-08-31T18:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,31.0,FAIR,GREEN,0,O3,31.0,2026-08-31T18:00:00Z,12.9,30.0,77.0,6.8,2.4,13.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,25.0,3.0,31.0,0.0
2026-08-31T21:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,25.0,FAIR,GREEN,0,PM10,25.0,2026-08-31T21:00:00Z,11.9,23.3,54.0,6.5,1.9,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,24.0,25.0,3.0,22.0,0.0
2026-09-01T00:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,66.0,POOR,ORANGE,2,PM10,66.0,2026-09-01T02:00:00Z,17.4,49.1,53.0,8.8,1.7,62.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,39.0,66.0,4.0,21.0,0.0
2026-09-01T03:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,66.0,POOR,ORANGE,2,PM10,66.0,2026-09-01T03:00:00Z,16.9,48.4,63.0,8.6,1.8,60.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,38.0,66.0,4.0,25.0,0.0
2026-09-01T06:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,64.0,POOR,ORANGE,2,PM10,64.0,2026-09-01T06:00:00Z,16.7,50.5,97.0,4.5,1.9,63.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,37.0,64.0,2.0,39.0,0.0
2026-09-01T09:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,63.0,POOR,ORANGE,2,PM10,63.0,2026-09-01T09:00:00Z,16.9,53.4,112.0,0.8,1.9,74.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,36.0,63.0,0.0,48.0,0.0
2026-09-01T12:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,62.0,POOR,ORANGE,2,PM10,62.0,2026-09-01T12:00:00Z,16.5,51.8,111.0,0.6,1.4,70.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,35.0,62.0,0.0,47.0,0.0
2026-09-01T15:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,61.0,POOR,ORANGE,2,PM10,61.0,2026-09-01T15:00:00Z,14.4,37.6,102.0,3.8,1.2,46.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,35.0,61.0,2.0,41.0,0.0
2026-09-01T18:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,57.0,MODERATE,YELLOW,1,PM10,57.0,2026-09-01T18:00:00Z,16.0,37.7,85.0,7.9,1.5,43.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,34.0,57.0,4.0,34.0,0.0
2026-09-01T21:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,53.0,MODERATE,YELLOW,1,PM10,53.0,2026-09-01T21:00:00Z,17.0,37.8,69.0,10.3,1.7,40.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,33.0,53.0,5.0,28.0,0.0
2026-09-02T00:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,49.0,MODERATE,YELLOW,1,PM10,49.0,2026-09-02T00:00:00Z,17.1,37.6,58.0,10.7,1.7,38.0,cams_global,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,32.0,49.0,5.0,23.0,0.0
2026-09-02T03:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T06:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T09:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T12:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T15:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T18:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-09-02T21:00:00Z,БЕЛА ПАЛАНКА,BELA PALANKA,BELA PALANKA,,,,,,,,,,,,,,,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,,,,,
2026-08-28T00:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,26.0,FAIR,GREEN,0,O3,26.0,2026-08-28T02:00:00Z,7.6,10.9,65.0,3.7,0.7,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,17.0,2.0,26.0,0.0
2026-08-28T03:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,26.0,FAIR,GREEN,0,O3,26.0,2026-08-28T03:00:00Z,7.4,10.5,66.0,2.2,1.1,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,25.0,16.0,1.0,26.0,0.0
2026-08-28T06:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,32.0,FAIR,GREEN,0,O3,32.0,2026-08-28T08:00:00Z,8.2,10.2,80.0,1.8,1.2,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,16.0,1.0,32.0,0.0
2026-08-28T09:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,37.0,FAIR,GREEN,0,O3,37.0,2026-08-28T10:00:00Z,6.6,8.0,93.0,1.0,0.9,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,22.0,15.0,1.0,37.0,0.0
2026-08-28T12:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,38.0,FAIR,GREEN,0,O3,38.0,2026-08-28T12:00:00Z,6.5,8.3,96.0,1.0,0.7,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,14.0,1.0,38.0,0.0
2026-08-28T15:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,35.0,FAIR,GREEN,0,O3,35.0,2026-08-28T15:00:00Z,6.6,8.6,87.0,1.6,0.8,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,21.0,13.0,1.0,35.0,0.0
2026-08-28T18:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,35.0,FAIR,GREEN,0,O3,35.0,2026-08-28T18:00:00Z,7.0,9.0,87.0,1.9,1.0,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,12.0,1.0,35.0,0.0
2026-08-28T21:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,34.0,FAIR,GREEN,0,O3,34.0,2026-08-28T21:00:00Z,6.9,8.2,85.0,1.8,1.5,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,9.0,1.0,34.0,0.0
2026-08-29T00:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,35.0,FAIR,GREEN,0,O3,35.0,2026-08-29T01:00:00Z,6.6,7.9,87.0,1.4,1.3,0.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,9.0,1.0,35.0,0.0
2026-08-29T03:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,34.0,FAIR,GREEN,0,O3,34.0,2026-08-29T03:00:00Z,6.2,7.8,86.0,1.1,0.9,1.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,13.0,8.0,1.0,34.0,0.0
2026-08-29T06:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,33.0,FAIR,GREEN,0,O3,33.0,2026-08-29T07:00:00Z,6.6,8.3,83.0,1.1,1.0,3.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,13.0,8.0,1.0,33.0,0.0
2026-08-29T09:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-29T10:00:00Z,7.2,9.8,91.0,0.9,1.1,4.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,13.0,8.0,0.0,36.0,0.0
2026-08-29T12:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,37.0,FAIR,GREEN,0,O3,37.0,2026-08-29T12:00:00Z,9.1,19.8,93.0,0.9,1.6,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,13.0,9.0,0.0,37.0,0.0
2026-08-29T15:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,36.0,FAIR,GREEN,0,O3,36.0,2026-08-29T15:00:00Z,9.0,15.4,90.0,1.4,1.6,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,10.0,1.0,36.0,0.0
2026-08-29T18:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,34.0,FAIR,GREEN,0,O3,34.0,2026-08-29T18:00:00Z,9.1,15.7,84.0,2.0,1.2,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,14.0,10.0,1.0,34.0,0.0
2026-08-29T21:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,32.0,FAIR,GREEN,0,O3,32.0,2026-08-29T21:00:00Z,9.3,15.1,81.0,2.2,1.1,8.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,15.0,11.0,1.0,32.0,0.0
2026-08-30T00:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,30.0,FAIR,GREEN,0,O3,30.0,2026-08-30T00:00:00Z,10.1,13.5,75.0,2.2,1.7,7.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,16.0,12.0,1.0,30.0,0.0
2026-08-30T03:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,30.0,FAIR,GREEN,0,O3,30.0,2026-08-30T03:00:00Z,9.6,14.2,75.0,2.1,1.8,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,13.0,1.0,30.0,0.0
2026-08-30T06:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,34.0,FAIR,GREEN,0,O3,34.0,2026-08-30T08:00:00Z,9.7,17.5,85.0,1.9,1.7,6.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,17.0,13.0,1.0,34.0,0.0
2026-08-30T09:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,39.0,FAIR,GREEN,0,O3,39.0,2026-08-30T10:00:00Z,12.4,24.9,98.0,1.1,4.7,10.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,18.0,15.0,1.0,39.0,1.0
2026-08-30T12:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,52.0,MODERATE,YELLOW,1,O3,52.0,2026-08-30T14:00:00Z,19.1,46.0,118.0,1.4,16.8,19.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,20.0,17.0,1.0,52.0,3.0
2026-08-30T15:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,51.0,MODERATE,YELLOW,1,O3,51.0,2026-08-30T15:00:00Z,24.3,47.4,117.0,3.2,34.0,24.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,23.0,21.0,2.0,51.0,7.0
2026-08-30T18:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,37.0,FAIR,GREEN,0,O3,37.0,2026-08-30T18:00:00Z,22.7,37.0,92.0,5.9,30.9,23.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,27.0,24.0,3.0,37.0,6.0
2026-08-30T21:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,28.0,FAIR,GREEN,0,PM2.5,28.0,2026-08-30T23:00:00Z,12.9,21.2,68.0,2.6,2.2,11.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,28.0,25.0,1.0,27.0,0.0
2026-08-31T00:00:00Z,БЕЛА ЦРКВА,BELA CRKVA,BELA CRKVA,29.0,FAIR,GREEN,0,O3,29.0,2026-08-31T02:00:00Z,11.5,19.4,73.0,2.0,1.9,9.0,cams_europe,CAMS Europe/Global via Open-Meteo,maximum hourly risk/value within 3-hour slot,28.0,25.0,1.0,29.0,0.0
